Date;brand;packagetype;prijstype;KanaalType;Actie_Type;clusters;inflow;month;active
2022-04-30;DS;FULL;STUNT;stunt;open comm;klein;18;4;0.0
2022-04-30;DS;FULL;STUNT;stunt;open comm;middel;26;4;0.0
2022-04-30;DS;FULL;STUNT;vitrine;project;groot;63;4;1.0
2022-04-30;DS;FULL;STUNT;vitrine;project;klein;15;4;1.0
2022-04-30;DS;FULL;STUNT;vitrine;project;middel;32;4;0.0
2022-04-30;DS;PLUS;BASE;korting;klantendienst;groot;11;4;0.0
2022-04-30;DS;PLUS;BASE;korting;klantendienst;klein;6;4;0.0
2022-04-30;DS;PLUS;BASE;korting;klantendienst;middel;8;4;0.0
2022-04-30;DS;PLUS;BASE;vitrine;project;groot;32;4;0.0
2022-04-30;DS;PLUS;BASE;vitrine;project;klein;14;4;1.0
2022-04-30;DS;PLUS;BASE;vitrine;project;middel;21;4;0.0
2022-04-30;DS;PLUS;PROMO;korting;klantendienst;groot;15;4;0.0
2022-04-30;DS;PLUS;PROMO;korting;klantendienst;klein;6;4;0.0
2022-04-30;DS;PLUS;PROMO;korting;klantendienst;middel;9;4;0.0
2022-04-30;DS;PLUS;PROMO;korting;overig;groot;48;4;0.0
2022-04-30;DS;PLUS;PROMO;korting;overig;klein;8;4;0.0
2022-04-30;DS;PLUS;PROMO;korting;overig;middel;19;4;0.0
2022-04-30;DS;PLUS;PROMO;korting;winback;klein;6;4;0.0
2022-04-30;DS;PLUS;PROMO;tolpoort;overig;groot;24;4;0.0
2022-04-30;DS;PLUS;PROMO;tolpoort;overig;klein;7;4;0.0
2022-04-30;DS;PLUS;PROMO;tolpoort;overig;middel;15;4;0.0
2022-04-30;DS;PLUS;PROMO;tolpoort;tolpoort;groot;20;4;0.0
2022-04-30;DS;PLUS;PROMO;tolpoort;tolpoort;klein;8;4;0.0
2022-04-30;DS;PLUS;PROMO;tolpoort;tolpoort;middel;13;4;0.0
2022-04-30;DS;PLUS;PROMO;vitrine;project;groot;162;4;0.0
2022-04-30;DS;PLUS;PROMO;vitrine;project;klein;50;4;1.0
2022-04-30;DS;PLUS;PROMO;vitrine;project;middel;71;4;0.0
2022-04-30;DS;PLUS;STUNT;tolpoort;project;groot;146;4;0.0
2022-04-30;DS;PLUS;STUNT;tolpoort;project;klein;10;4;0.0
2022-04-30;DS;PLUS;STUNT;tolpoort;project;middel;67;4;0.0
2022-04-30;DS;WEDI;BASE;vitrine;project;groot;51;4;0.0
2022-04-30;DS;WEDI;BASE;vitrine;project;klein;10;4;0.0
2022-04-30;DS;WEDI;BASE;vitrine;project;middel;24;4;0.0
2022-04-30;DS;WEDI;PROMO;gratis maanden;Gratis maanden;groot;30;4;0.0
2022-04-30;DS;WEDI;PROMO;gratis maanden;Gratis maanden;klein;8;4;0.0
2022-04-30;DS;WEDI;PROMO;gratis maanden;Gratis maanden;middel;14;4;0.0
2022-04-30;DS;WEDI;PROMO;gratis maanden;mailing;klein;6;4;0.0
2022-04-30;DS;WEDI;PROMO;gratis maanden;mailing;middel;12;4;0.0
2022-04-30;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;groot;391;4;0.0
2022-04-30;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;klein;46;4;0.0
2022-04-30;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;middel;230;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;mailing;groot;105;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;mailing;klein;15;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;mailing;middel;55;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;overig;groot;107;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;overig;klein;14;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;overig;middel;40;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;project;groot;91;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;project;klein;12;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;project;middel;47;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;winback;groot;82;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;winback;klein;13;4;0.0
2022-04-30;DS;WEDI;PROMO;korting;winback;middel;48;4;0.0
2022-04-30;DS;WEDI;PROMO;overig;mailing;klein;6;4;0.0
2022-04-30;DS;WEDI;PROMO;overig;mailing;middel;28;4;0.0
2022-04-30;DS;WEDI;PROMO;overig;overig;klein;15;4;0.0
2022-04-30;DS;WEDI;PROMO;overig;overig;middel;129;4;0.0
2022-04-30;DS;WEDI;PROMO;vitrine;overig;klein;6;4;0.0
2022-04-30;DS;WEDI;PROMO;vitrine;project;groot;98;4;0.0
2022-04-30;DS;WEDI;PROMO;vitrine;project;klein;29;4;0.0
2022-04-30;DS;WEDI;PROMO;vitrine;project;middel;63;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;klantendienst;groot;13;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;klantendienst;klein;6;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;klantendienst;middel;8;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;overig;groot;36;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;overig;klein;9;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;overig;middel;29;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;project;groot;8;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;project;klein;6;4;0.0
2022-04-30;DS;WEEKEND;BASE;korting;project;middel;7;4;0.0
2022-04-30;DS;WEEKEND;BASE;vitrine;overig;klein;6;4;0.0
2022-04-30;DS;WEEKEND;BASE;vitrine;project;groot;91;4;0.0
2022-04-30;DS;WEEKEND;BASE;vitrine;project;klein;9;4;0.0
2022-04-30;DS;WEEKEND;BASE;vitrine;project;middel;34;4;0.0
2022-04-30;DS;WEEKEND;PROMO;geschenk;geschenkactie;groot;48;4;0.0
2022-04-30;DS;WEEKEND;PROMO;geschenk;geschenkactie;klein;11;4;0.0
2022-04-30;DS;WEEKEND;PROMO;geschenk;geschenkactie;middel;23;4;0.0
2022-04-30;DS;WEEKEND;PROMO;korting;mailing;groot;58;4;0.0
2022-04-30;DS;WEEKEND;PROMO;korting;mailing;middel;17;4;0.0
2022-04-30;DS;WEEKEND;PROMO;korting;project;groot;68;4;0.0
2022-04-30;DS;WEEKEND;PROMO;korting;project;klein;7;4;0.0
2022-04-30;DS;WEEKEND;PROMO;korting;project;middel;11;4;0.0
2022-04-30;DS;WEEKEND;PROMO;korting;winback;groot;24;4;0.0
2022-04-30;DS;WEEKEND;PROMO;korting;winback;klein;8;4;0.0
2022-04-30;DS;WEEKEND;PROMO;korting;winback;middel;13;4;0.0
2022-04-30;DS;WEEKEND;PROMO;overig;project;klein;8;4;0.0
2022-04-30;DS;WEEKEND;PROMO;overig;project;middel;346;4;0.0
2022-04-30;DS;WEEKEND;PROMO;vitrine;project;groot;37;4;0.0
2022-04-30;DS;WEEKEND;PROMO;vitrine;project;klein;9;4;0.0
2022-04-30;DS;WEEKEND;PROMO;vitrine;project;middel;17;4;0.0
2022-04-30;DS;WEEKEND;STUNT;vitrine;project;groot;35;4;0.0
2022-04-30;DS;WEEKEND;STUNT;vitrine;project;klein;6;4;0.0
2022-04-30;DS;WEEKEND;STUNT;vitrine;project;middel;12;4;0.0
2022-04-30;DS;ZADI;BASE;geschenk;geschenkactie;klein;6;4;0.0
2022-04-30;DS;ZADI;BASE;geschenk;geschenkactie;middel;12;4;0.0
2022-04-30;DS;ZADI;BASE;korting;klantendienst;groot;66;4;0.0
2022-04-30;DS;ZADI;BASE;korting;klantendienst;klein;16;4;0.0
2022-04-30;DS;ZADI;BASE;korting;klantendienst;middel;51;4;1.0
2022-04-30;DS;ZADI;BASE;korting;project;groot;20;4;0.0
2022-04-30;DS;ZADI;BASE;korting;project;klein;8;4;0.0
2022-04-30;DS;ZADI;BASE;korting;project;middel;13;4;0.0
2022-04-30;DS;ZADI;BASE;vitrine;project;groot;44;4;0.0
2022-04-30;DS;ZADI;BASE;vitrine;project;klein;15;4;0.0
2022-04-30;DS;ZADI;BASE;vitrine;project;middel;26;4;1.0
2022-04-30;DS;ZADI;PROMO;geschenk;geschenkactie;groot;156;4;0.0
2022-04-30;DS;ZADI;PROMO;geschenk;geschenkactie;klein;17;4;1.0
2022-04-30;DS;ZADI;PROMO;geschenk;geschenkactie;middel;49;4;0.0
2022-04-30;DS;ZADI;PROMO;gratis maanden;Gratis maanden;groot;68;4;0.0
2022-04-30;DS;ZADI;PROMO;gratis maanden;Gratis maanden;klein;9;4;0.0
2022-04-30;DS;ZADI;PROMO;gratis maanden;Gratis maanden;middel;19;4;0.0
2022-04-30;DS;ZADI;PROMO;gratis maanden;mailing;groot;15;4;0.0
2022-04-30;DS;ZADI;PROMO;gratis maanden;mailing;middel;9;4;0.0
2022-04-30;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;groot;36;4;0.0
2022-04-30;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;klein;12;4;1.0
2022-04-30;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;middel;24;4;0.0
2022-04-30;DS;ZADI;PROMO;koppelverkoop;open comm;groot;85;4;0.0
2022-04-30;DS;ZADI;PROMO;koppelverkoop;open comm;klein;19;4;0.0
2022-04-30;DS;ZADI;PROMO;koppelverkoop;open comm;middel;61;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;content;groot;727;4;1.0
2022-04-30;DS;ZADI;PROMO;korting;content;klein;246;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;content;middel;448;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;klantendienst;groot;26;4;1.0
2022-04-30;DS;ZADI;PROMO;korting;klantendienst;klein;11;4;1.0
2022-04-30;DS;ZADI;PROMO;korting;klantendienst;middel;18;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;mailing;groot;641;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;mailing;klein;32;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;mailing;middel;143;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;open comm;groot;475;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;open comm;klein;44;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;open comm;middel;322;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;overig;groot;322;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;overig;klein;22;4;1.0
2022-04-30;DS;ZADI;PROMO;korting;overig;middel;82;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;project;groot;651;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;project;klein;60;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;project;middel;406;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;winback;groot;142;4;1.0
2022-04-30;DS;ZADI;PROMO;korting;winback;klein;19;4;0.0
2022-04-30;DS;ZADI;PROMO;korting;winback;middel;61;4;0.0
2022-04-30;DS;ZADI;PROMO;stunt;project;groot;68;4;0.0
2022-04-30;DS;ZADI;PROMO;stunt;project;klein;14;4;0.0
2022-04-30;DS;ZADI;PROMO;stunt;project;middel;58;4;0.0
2022-04-30;DS;ZADI;PROMO;tolpoort;overig;groot;51;4;0.0
2022-04-30;DS;ZADI;PROMO;tolpoort;overig;klein;10;4;0.0
2022-04-30;DS;ZADI;PROMO;tolpoort;overig;middel;22;4;1.0
2022-04-30;DS;ZADI;PROMO;tolpoort;project;groot;18;4;0.0
2022-04-30;DS;ZADI;PROMO;tolpoort;project;klein;9;4;0.0
2022-04-30;DS;ZADI;PROMO;tolpoort;project;middel;12;4;0.0
2022-04-30;DS;ZADI;PROMO;tolpoort;tolpoort;groot;84;4;0.0
2022-04-30;DS;ZADI;PROMO;tolpoort;tolpoort;klein;18;4;0.0
2022-04-30;DS;ZADI;PROMO;tolpoort;tolpoort;middel;42;4;0.0
2022-04-30;DS;ZADI;PROMO;vitrine;geschenkactie;groot;21;4;0.0
2022-04-30;DS;ZADI;PROMO;vitrine;geschenkactie;klein;7;4;0.0
2022-04-30;DS;ZADI;PROMO;vitrine;geschenkactie;middel;15;4;0.0
2022-04-30;DS;ZADI;PROMO;vitrine;project;groot;156;4;0.0
2022-04-30;DS;ZADI;PROMO;vitrine;project;klein;34;4;1.0
2022-04-30;DS;ZADI;PROMO;vitrine;project;middel;81;4;0.0
2022-04-30;DS;ZADI;STUDENTS;korting;student;groot;75;4;0.0
2022-04-30;DS;ZADI;STUDENTS;korting;student;klein;17;4;0.0
2022-04-30;DS;ZADI;STUDENTS;korting;student;middel;39;4;0.0
2022-04-30;DS;ZADI;STUDENTS;overig;student;groot;68;4;0.0
2022-04-30;DS;ZADI;STUDENTS;overig;student;klein;25;4;1.0
2022-04-30;DS;ZADI;STUDENTS;overig;student;middel;43;4;0.0
2022-04-30;DS;ZADI;STUNT;korting;open comm;groot;604;4;0.0
2022-04-30;DS;ZADI;STUNT;korting;open comm;klein;19;4;0.0
2022-04-30;DS;ZADI;STUNT;korting;open comm;middel;217;4;0.0
2022-04-30;DS;ZADI;STUNT;korting;overig;klein;11;4;0.0
2022-04-30;DS;ZADI;STUNT;korting;overig;middel;386;4;0.0
2022-04-30;DS;ZADI;STUNT;korting;project;klein;6;4;0.0
2022-04-30;DS;ZADI;STUNT;korting;project;middel;8;4;0.0
2022-04-30;DS;ZADI;STUNT;stunt;1week1euro;groot;1353;4;0.0
2022-04-30;DS;ZADI;STUNT;stunt;1week1euro;klein;52;4;0.0
2022-04-30;DS;ZADI;STUNT;stunt;1week1euro;middel;511;4;0.0
2022-04-30;DS;ZADI;STUNT;stunt;open comm;groot;2361;4;0.0
2022-04-30;DS;ZADI;STUNT;stunt;open comm;klein;223;4;0.0
2022-04-30;DS;ZADI;STUNT;stunt;open comm;middel;1313;4;0.0
2022-04-30;DS;ZADI;STUNT;tolpoort;project;groot;1863;4;0.0
2022-04-30;DS;ZADI;STUNT;tolpoort;project;klein;284;4;1.0
2022-04-30;DS;ZADI;STUNT;tolpoort;project;middel;1015;4;0.0
2022-04-30;DS;ZADI;STUNT;tolpoort;tolpoort;groot;234;4;0.0
2022-04-30;DS;ZADI;STUNT;tolpoort;tolpoort;klein;33;4;0.0
2022-04-30;DS;ZADI;STUNT;tolpoort;tolpoort;middel;151;4;0.0
2022-04-30;DS;ZADI;STUNT;vitrine;project;groot;72;4;0.0
2022-04-30;DS;ZADI;STUNT;vitrine;project;klein;15;4;1.0
2022-04-30;DS;ZADI;STUNT;vitrine;project;middel;34;4;0.0
2022-04-30;NB;DIGI;BASE;korting;klantendienst;groot;31;4;0.0
2022-04-30;NB;DIGI;BASE;korting;klantendienst;klein;15;4;1.0
2022-04-30;NB;DIGI;BASE;korting;klantendienst;middel;24;4;0.0
2022-04-30;NB;DIGI;BASE;korting;project;groot;52;4;0.0
2022-04-30;NB;DIGI;BASE;korting;project;klein;7;4;0.0
2022-04-30;NB;DIGI;BASE;korting;project;middel;48;4;0.0
2022-04-30;NB;DIGI;BASE;vitrine;overig;groot;15;4;0.0
2022-04-30;NB;DIGI;BASE;vitrine;overig;klein;6;4;0.0
2022-04-30;NB;DIGI;BASE;vitrine;overig;middel;8;4;0.0
2022-04-30;NB;DIGI;BASE;vitrine;project;groot;28;4;0.0
2022-04-30;NB;DIGI;BASE;vitrine;project;klein;8;4;0.0
2022-04-30;NB;DIGI;BASE;vitrine;project;middel;16;4;1.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;koppelverkoop;groot;1266;4;0.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;koppelverkoop;klein;19;4;0.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;koppelverkoop;middel;354;4;0.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;open comm;groot;160;4;0.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;open comm;klein;32;4;0.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;open comm;middel;78;4;0.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;project;groot;31;4;0.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;project;klein;7;4;0.0
2022-04-30;NB;DIGI;PROMO;koppelverkoop;project;middel;11;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;klantendienst;groot;7;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;klantendienst;middel;6;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;mailing;groot;41;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;mailing;klein;7;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;mailing;middel;16;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;overig;groot;107;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;overig;klein;8;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;overig;middel;24;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;project;groot;86;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;project;klein;12;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;project;middel;46;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;winback;groot;16;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;winback;klein;7;4;0.0
2022-04-30;NB;DIGI;PROMO;korting;winback;middel;10;4;0.0
2022-04-30;NB;DIGI;PROMO;overig;overig;groot;62;4;0.0
2022-04-30;NB;DIGI;PROMO;overig;overig;klein;6;4;0.0
2022-04-30;NB;DIGI;PROMO;overig;overig;middel;25;4;0.0
2022-04-30;NB;DIGI;PROMO;overig;project;klein;7;4;0.0
2022-04-30;NB;DIGI;PROMO;overig;project;middel;9;4;0.0
2022-04-30;NB;DIGI;PROMO;tolpoort;project;groot;57;4;0.0
2022-04-30;NB;DIGI;PROMO;tolpoort;project;klein;14;4;0.0
2022-04-30;NB;DIGI;PROMO;tolpoort;project;middel;36;4;0.0
2022-04-30;NB;DIGI;PROMO;tolpoort;tolpoort;groot;24;4;0.0
2022-04-30;NB;DIGI;PROMO;tolpoort;tolpoort;klein;6;4;0.0
2022-04-30;NB;DIGI;PROMO;tolpoort;tolpoort;middel;8;4;0.0
2022-04-30;NB;DIGI;PROMO;vitrine;overig;groot;49;4;0.0
2022-04-30;NB;DIGI;PROMO;vitrine;overig;klein;12;4;0.0
2022-04-30;NB;DIGI;PROMO;vitrine;overig;middel;35;4;0.0
2022-04-30;NB;DIGI;PROMO;vitrine;project;groot;83;4;0.0
2022-04-30;NB;DIGI;PROMO;vitrine;project;klein;14;4;0.0
2022-04-30;NB;DIGI;PROMO;vitrine;project;middel;45;4;1.0
2022-04-30;NB;DIGI;STUDENTS;korting;student;groot;64;4;0.0
2022-04-30;NB;DIGI;STUDENTS;korting;student;klein;7;4;0.0
2022-04-30;NB;DIGI;STUDENTS;korting;student;middel;37;4;0.0
2022-04-30;NB;DIGI;STUDENTS;overig;student;klein;8;4;0.0
2022-04-30;NB;DIGI;STUNT;korting;overig;klein;40;4;0.0
2022-04-30;NB;DIGI;STUNT;korting;overig;middel;128;4;0.0
2022-04-30;NB;DIGI;STUNT;tolpoort;project;klein;7;4;0.0
2022-04-30;NB;DIGI;STUNT;tolpoort;tolpoort;groot;112;4;0.0
2022-04-30;NB;DIGI;STUNT;tolpoort;tolpoort;klein;14;4;0.0
2022-04-30;NB;DIGI;STUNT;tolpoort;tolpoort;middel;48;4;0.0
2022-04-30;NB;DIGI;STUNT;vitrine;overig;groot;13;4;0.0
2022-04-30;NB;DIGI;STUNT;vitrine;overig;klein;6;4;0.0
2022-04-30;NB;DIGI;STUNT;vitrine;overig;middel;9;4;0.0
2022-04-30;NB;DIGI;STUNT;vitrine;project;groot;60;4;0.0
2022-04-30;NB;DIGI;STUNT;vitrine;project;klein;9;4;0.0
2022-04-30;NB;DIGI;STUNT;vitrine;project;middel;24;4;0.0
2022-04-30;NB;FULL;BASE;geschenk;geschenkactie;groot;11;4;0.0
2022-04-30;NB;FULL;BASE;geschenk;geschenkactie;middel;6;4;0.0
2022-04-30;NB;FULL;BASE;gratis maanden;Gratis maanden;groot;51;4;0.0
2022-04-30;NB;FULL;BASE;gratis maanden;Gratis maanden;klein;6;4;0.0
2022-04-30;NB;FULL;BASE;gratis maanden;Gratis maanden;middel;46;4;0.0
2022-04-30;NB;FULL;BASE;gratis maanden;mailing;klein;8;4;0.0
2022-04-30;NB;FULL;BASE;gratis maanden;mailing;middel;21;4;0.0
2022-04-30;NB;FULL;BASE;korting;klantendienst;groot;172;4;0.0
2022-04-30;NB;FULL;BASE;korting;klantendienst;klein;44;4;0.0
2022-04-30;NB;FULL;BASE;korting;klantendienst;middel;125;4;1.0
2022-04-30;NB;FULL;BASE;korting;overig;groot;124;4;0.0
2022-04-30;NB;FULL;BASE;korting;overig;klein;9;4;0.0
2022-04-30;NB;FULL;BASE;korting;overig;middel;22;4;0.0
2022-04-30;NB;FULL;BASE;korting;project;groot;217;4;0.0
2022-04-30;NB;FULL;BASE;korting;project;klein;20;4;0.0
2022-04-30;NB;FULL;BASE;korting;project;middel;132;4;0.0
2022-04-30;NB;FULL;BASE;overig;mailing;klein;173;4;0.0
2022-04-30;NB;FULL;BASE;overig;mailing;middel;342;4;0.0
2022-04-30;NB;FULL;BASE;overig;overig;groot;145;4;0.0
2022-04-30;NB;FULL;BASE;overig;overig;klein;6;4;0.0
2022-04-30;NB;FULL;BASE;overig;overig;middel;115;4;0.0
2022-04-30;NB;FULL;BASE;vitrine;overig;groot;7;4;0.0
2022-04-30;NB;FULL;BASE;vitrine;overig;middel;6;4;0.0
2022-04-30;NB;FULL;BASE;vitrine;project;groot;60;4;0.0
2022-04-30;NB;FULL;BASE;vitrine;project;klein;23;4;0.0
2022-04-30;NB;FULL;BASE;vitrine;project;middel;36;4;1.0
2022-04-30;NB;FULL;PROMO;geschenk;geschenkactie;groot;1011;4;0.0
2022-04-30;NB;FULL;PROMO;geschenk;geschenkactie;klein;51;4;1.0
2022-04-30;NB;FULL;PROMO;geschenk;geschenkactie;middel;301;4;0.0
2022-04-30;NB;FULL;PROMO;gratis maanden;Gratis maanden;groot;293;4;0.0
2022-04-30;NB;FULL;PROMO;gratis maanden;Gratis maanden;klein;30;4;0.0
2022-04-30;NB;FULL;PROMO;gratis maanden;Gratis maanden;middel;93;4;0.0
2022-04-30;NB;FULL;PROMO;gratis maanden;content;klein;7;4;0.0
2022-04-30;NB;FULL;PROMO;gratis maanden;content;middel;8;4;0.0
2022-04-30;NB;FULL;PROMO;gratis maanden;mailing;groot;558;4;0.0
2022-04-30;NB;FULL;PROMO;gratis maanden;mailing;klein;26;4;0.0
2022-04-30;NB;FULL;PROMO;gratis maanden;mailing;middel;383;4;0.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;koppelverkoop;groot;1411;4;0.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;koppelverkoop;klein;40;4;1.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;koppelverkoop;middel;472;4;0.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;open comm;groot;479;4;0.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;open comm;klein;65;4;0.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;open comm;middel;206;4;0.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;project;groot;127;4;0.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;project;klein;16;4;0.0
2022-04-30;NB;FULL;PROMO;koppelverkoop;project;middel;52;4;0.0
2022-04-30;NB;FULL;PROMO;korting;content;groot;233;4;0.0
2022-04-30;NB;FULL;PROMO;korting;content;klein;84;4;1.0
2022-04-30;NB;FULL;PROMO;korting;content;middel;150;4;0.0
2022-04-30;NB;FULL;PROMO;korting;dm;groot;527;4;0.0
2022-04-30;NB;FULL;PROMO;korting;dm;klein;101;4;1.0
2022-04-30;NB;FULL;PROMO;korting;dm;middel;264;4;0.0
2022-04-30;NB;FULL;PROMO;korting;klantendienst;groot;129;4;0.0
2022-04-30;NB;FULL;PROMO;korting;klantendienst;klein;71;4;0.0
2022-04-30;NB;FULL;PROMO;korting;klantendienst;middel;101;4;1.0
2022-04-30;NB;FULL;PROMO;korting;mailing;groot;560;4;0.0
2022-04-30;NB;FULL;PROMO;korting;mailing;klein;57;4;0.0
2022-04-30;NB;FULL;PROMO;korting;mailing;middel;243;4;0.0
2022-04-30;NB;FULL;PROMO;korting;open comm;groot;291;4;0.0
2022-04-30;NB;FULL;PROMO;korting;open comm;klein;22;4;0.0
2022-04-30;NB;FULL;PROMO;korting;open comm;middel;167;4;0.0
2022-04-30;NB;FULL;PROMO;korting;overig;groot;404;4;0.0
2022-04-30;NB;FULL;PROMO;korting;overig;klein;28;4;1.0
2022-04-30;NB;FULL;PROMO;korting;overig;middel;123;4;0.0
2022-04-30;NB;FULL;PROMO;korting;project;groot;438;4;0.0
2022-04-30;NB;FULL;PROMO;korting;project;klein;68;4;0.0
2022-04-30;NB;FULL;PROMO;korting;project;middel;234;4;0.0
2022-04-30;NB;FULL;PROMO;korting;winback;groot;544;4;0.0
2022-04-30;NB;FULL;PROMO;korting;winback;klein;39;4;0.0
2022-04-30;NB;FULL;PROMO;korting;winback;middel;277;4;0.0
2022-04-30;NB;FULL;PROMO;overig;mailing;groot;1006;4;0.0
2022-04-30;NB;FULL;PROMO;overig;mailing;klein;56;4;0.0
2022-04-30;NB;FULL;PROMO;overig;mailing;middel;359;4;0.0
2022-04-30;NB;FULL;PROMO;overig;open comm;groot;336;4;0.0
2022-04-30;NB;FULL;PROMO;overig;open comm;klein;26;4;0.0
2022-04-30;NB;FULL;PROMO;overig;open comm;middel;95;4;0.0
2022-04-30;NB;FULL;PROMO;overig;overig;groot;213;4;0.0
2022-04-30;NB;FULL;PROMO;overig;overig;klein;39;4;0.0
2022-04-30;NB;FULL;PROMO;overig;overig;middel;126;4;0.0
2022-04-30;NB;FULL;PROMO;overig;project;groot;326;4;0.0
2022-04-30;NB;FULL;PROMO;overig;project;klein;21;4;0.0
2022-04-30;NB;FULL;PROMO;overig;project;middel;110;4;0.0
2022-04-30;NB;FULL;PROMO;stunt;1week1euro;klein;11;4;0.0
2022-04-30;NB;FULL;PROMO;tolpoort;overig;groot;15;4;0.0
2022-04-30;NB;FULL;PROMO;tolpoort;overig;klein;6;4;0.0
2022-04-30;NB;FULL;PROMO;tolpoort;overig;middel;9;4;0.0
2022-04-30;NB;FULL;PROMO;tolpoort;project;groot;26;4;0.0
2022-04-30;NB;FULL;PROMO;tolpoort;project;klein;8;4;0.0
2022-04-30;NB;FULL;PROMO;tolpoort;project;middel;14;4;0.0
2022-04-30;NB;FULL;PROMO;vitrine;geschenkactie;groot;259;4;0.0
2022-04-30;NB;FULL;PROMO;vitrine;geschenkactie;klein;31;4;0.0
2022-04-30;NB;FULL;PROMO;vitrine;geschenkactie;middel;112;4;0.0
2022-04-30;NB;FULL;PROMO;vitrine;overig;klein;7;4;0.0
2022-04-30;NB;FULL;PROMO;vitrine;project;groot;220;4;0.0
2022-04-30;NB;FULL;PROMO;vitrine;project;klein;63;4;1.0
2022-04-30;NB;FULL;PROMO;vitrine;project;middel;133;4;0.0
2022-04-30;NB;FULL;STUDENTS;korting;student;groot;387;4;0.0
2022-04-30;NB;FULL;STUDENTS;korting;student;klein;59;4;0.0
2022-04-30;NB;FULL;STUDENTS;korting;student;middel;142;4;0.0
2022-04-30;NB;FULL;STUDENTS;overig;student;groot;66;4;0.0
2022-04-30;NB;FULL;STUDENTS;overig;student;klein;30;4;1.0
2022-04-30;NB;FULL;STUDENTS;overig;student;middel;44;4;0.0
2022-04-30;NB;FULL;STUNT;korting;klantendienst;klein;6;4;0.0
2022-04-30;NB;FULL;STUNT;stunt;overig;groot;173;4;0.0
2022-04-30;NB;FULL;STUNT;stunt;overig;klein;12;4;0.0
