brand;packagetype;prijstype;KanaalType;Actie_Type;Date;amount;ID;clusters
NB;DIGI;PROMO;koppelverkoop;open comm;2016-12-31;94;136;middel
NB;DIGI;PROMO;koppelverkoop;open comm;2017-01-31;39;136;klein
NB;DIGI;PROMO;koppelverkoop;open comm;2017-02-28;37;136;klein
NB;DIGI;PROMO;koppelverkoop;open comm;2017-03-31;35;136;klein
NB;DIGI;PROMO;koppelverkoop;open comm;2017-04-30;42;136;klein
NB;DIGI;PROMO;koppelverkoop;open comm;2017-05-31;25;136;klein
NB;DIGI;PROMO;koppelverkoop;open comm;2017-06-30;29;136;klein
NB;DIGI;PROMO;koppelverkoop;open comm;2017-07-31;25;136;klein
NB;DIGI;PROMO;koppelverkoop;open comm;2017-08-31;26;136;klein
NB;DIGI;PROMO;koppelverkoop;project;2014-10-31;13;137;middel
NB;DIGI;PROMO;koppelverkoop;project;2015-01-31;6;137;klein
NB;DIGI;PROMO;koppelverkoop;project;2015-02-28;31;137;groot
NB;DIGI;PROMO;koppelverkoop;project;2015-03-31;7;137;klein
NB;DIGI;PROMO;koppelverkoop;project;2016-03-31;10;137;middel
NB;DIGI;PROMO;koppelverkoop;project;2016-09-30;7;137;klein
NB;DIGI;PROMO;koppelverkoop;project;2016-10-31;7;137;klein
NB;DIGI;PROMO;koppelverkoop;project;2016-11-30;8;137;klein
NB;DIGI;PROMO;koppelverkoop;project;2016-12-31;7;137;klein
NB;DIGI;PROMO;korting;klantendienst;2019-03-31;7;138;groot
NB;DIGI;PROMO;korting;klantendienst;2019-07-31;7;138;groot
NB;DIGI;PROMO;korting;klantendienst;2020-03-31;7;138;groot
NB;DIGI;PROMO;korting;klantendienst;2020-04-30;7;138;groot
NB;DIGI;PROMO;korting;klantendienst;2020-08-31;7;138;groot
NB;DIGI;PROMO;korting;klantendienst;2020-10-31;6;138;middel
NB;DIGI;PROMO;korting;klantendienst;2020-11-30;7;138;groot
NB;DIGI;PROMO;korting;klantendienst;2021-02-28;6;138;middel
NB;DIGI;PROMO;korting;mailing;2013-07-31;35;139;groot
NB;DIGI;PROMO;korting;mailing;2013-08-31;16;139;middel
NB;DIGI;PROMO;korting;mailing;2013-09-30;47;139;groot
NB;DIGI;PROMO;korting;mailing;2013-10-31;10;139;klein
NB;DIGI;PROMO;korting;mailing;2013-11-30;10;139;klein
NB;DIGI;PROMO;korting;mailing;2013-12-31;17;139;middel
NB;DIGI;PROMO;korting;mailing;2016-09-30;10;139;klein
NB;DIGI;PROMO;korting;mailing;2016-10-31;6;139;klein
NB;DIGI;PROMO;korting;mailing;2016-12-31;6;139;klein
NB;DIGI;PROMO;korting;mailing;2017-03-31;6;139;klein
NB;DIGI;PROMO;korting;mailing;2017-06-30;6;139;klein
NB;DIGI;PROMO;korting;mailing;2017-11-30;7;139;klein
NB;DIGI;PROMO;korting;mailing;2018-02-28;9;139;klein
NB;DIGI;PROMO;korting;overig;2014-02-28;24;140;middel
NB;DIGI;PROMO;korting;overig;2014-03-31;6;140;klein
NB;DIGI;PROMO;korting;overig;2014-06-30;10;140;klein
NB;DIGI;PROMO;korting;overig;2014-07-31;107;140;groot
NB;DIGI;PROMO;korting;overig;2016-07-31;8;140;klein
NB;DIGI;PROMO;korting;project;2014-01-31;121;141;groot
NB;DIGI;PROMO;korting;project;2014-02-28;65;141;middel
NB;DIGI;PROMO;korting;project;2014-03-31;98;141;groot
NB;DIGI;PROMO;korting;project;2014-04-30;49;141;middel
NB;DIGI;PROMO;korting;project;2014-05-31;41;141;middel
NB;DIGI;PROMO;korting;project;2014-06-30;43;141;middel
NB;DIGI;PROMO;korting;project;2014-07-31;32;141;middel
NB;DIGI;PROMO;korting;project;2014-08-31;79;141;groot
NB;DIGI;PROMO;korting;project;2014-09-30;47;141;middel
NB;DIGI;PROMO;korting;project;2014-10-31;69;141;groot
NB;DIGI;PROMO;korting;project;2014-11-30;59;141;middel
NB;DIGI;PROMO;korting;project;2014-12-31;75;141;groot
NB;DIGI;PROMO;korting;project;2015-01-31;74;141;groot
NB;DIGI;PROMO;korting;project;2015-02-28;32;141;middel
NB;DIGI;PROMO;korting;project;2015-03-31;56;141;middel
NB;DIGI;PROMO;korting;project;2015-04-30;33;141;middel
NB;DIGI;PROMO;korting;project;2015-05-31;48;141;middel
NB;DIGI;PROMO;korting;project;2015-06-30;40;141;middel
NB;DIGI;PROMO;korting;project;2015-07-31;53;141;middel
NB;DIGI;PROMO;korting;project;2015-08-31;23;141;klein
NB;DIGI;PROMO;korting;project;2015-09-30;26;141;klein
NB;DIGI;PROMO;korting;project;2015-10-31;13;141;klein
NB;DIGI;PROMO;korting;project;2016-01-31;56;141;middel
NB;DIGI;PROMO;korting;project;2016-02-29;13;141;klein
NB;DIGI;PROMO;korting;project;2016-03-31;8;141;klein
NB;DIGI;PROMO;korting;project;2018-03-31;6;141;klein
NB;DIGI;PROMO;korting;project;2018-04-30;24;141;klein
NB;DIGI;PROMO;korting;project;2018-06-30;7;141;klein
NB;DIGI;PROMO;korting;project;2018-07-31;10;141;klein
NB;DIGI;PROMO;korting;project;2018-08-31;6;141;klein
NB;DIGI;PROMO;korting;project;2018-10-31;13;141;klein
NB;DIGI;PROMO;korting;project;2018-11-30;6;141;klein
NB;DIGI;STUDENTS;korting;student;2013-11-30;64;149;groot
NB;DIGI;STUDENTS;korting;student;2013-12-31;43;149;middel
NB;DIGI;STUDENTS;korting;student;2014-09-30;32;149;middel
NB;DIGI;STUDENTS;korting;student;2014-10-31;9;149;klein
NB;DIGI;STUDENTS;korting;student;2018-10-31;6;149;klein
NB;DIGI;PROMO;korting;winback;2014-10-31;16;142;groot
NB;DIGI;PROMO;korting;winback;2015-06-30;8;142;klein
NB;DIGI;PROMO;korting;winback;2015-07-31;7;142;klein
NB;DIGI;PROMO;korting;winback;2015-09-30;10;142;middel
NB;DIGI;PROMO;korting;winback;2015-10-31;7;142;klein
NB;DIGI;PROMO;korting;winback;2016-12-31;6;142;klein
NB;DIGI;PROMO;korting;winback;2020-04-30;7;142;klein
NB;DIGI;PROMO;overig;overig;2014-05-31;26;143;middel
NB;DIGI;PROMO;overig;overig;2014-06-30;71;143;groot
NB;DIGI;PROMO;overig;overig;2015-06-30;30;143;middel
NB;DIGI;PROMO;overig;overig;2015-07-31;54;143;groot
NB;DIGI;PROMO;overig;overig;2015-08-31;20;143;middel
NB;DIGI;PROMO;overig;overig;2015-09-30;6;143;klein
NB;DIGI;PROMO;overig;project;2017-07-31;7;144;klein
NB;DIGI;PROMO;overig;project;2017-08-31;9;144;middel
NB;DIGI;STUDENTS;overig;student;2021-03-31;8;150;klein
NB;DIGI;PROMO;tolpoort;project;2017-07-31;9;145;klein
NB;DIGI;PROMO;tolpoort;project;2017-08-31;10;145;klein
NB;DIGI;PROMO;tolpoort;project;2017-09-30;15;145;klein
NB;DIGI;PROMO;tolpoort;project;2017-10-31;23;145;klein
NB;DIGI;PROMO;tolpoort;project;2017-11-30;40;145;middel
NB;DIGI;PROMO;tolpoort;project;2017-12-31;33;145;middel
NB;DIGI;PROMO;tolpoort;project;2018-01-31;61;145;groot
NB;DIGI;PROMO;tolpoort;project;2018-02-28;57;145;groot
NB;DIGI;PROMO;tolpoort;project;2018-03-31;60;145;groot
NB;DIGI;PROMO;tolpoort;project;2018-04-30;54;145;groot
NB;DIGI;PROMO;tolpoort;project;2018-05-31;56;145;groot
NB;DIGI;PROMO;tolpoort;tolpoort;2015-11-30;24;146;groot
NB;DIGI;PROMO;tolpoort;tolpoort;2016-01-31;6;146;klein
NB;DIGI;PROMO;tolpoort;tolpoort;2016-07-31;8;146;middel
NB;DIGI;PROMO;tolpoort;tolpoort;2016-09-30;8;146;middel
NB;DIGI;PROMO;tolpoort;tolpoort;2017-05-31;8;146;middel
NB;DIGI;PROMO;tolpoort;tolpoort;2017-06-30;6;146;klein
NB;DIGI;PROMO;vitrine;overig;2016-01-31;46;147;groot
NB;DIGI;PROMO;vitrine;overig;2016-02-29;46;147;groot
NB;DIGI;PROMO;vitrine;overig;2016-03-31;38;147;middel
NB;DIGI;PROMO;vitrine;overig;2016-04-30;29;147;middel
NB;DIGI;PROMO;vitrine;overig;2016-05-31;46;147;groot
NB;DIGI;PROMO;vitrine;overig;2016-06-30;52;147;groot
NB;DIGI;PROMO;vitrine;overig;2016-07-31;61;147;groot
NB;DIGI;PROMO;vitrine;overig;2016-08-31;37;147;middel
NB;DIGI;PROMO;vitrine;overig;2016-09-30;47;147;groot
NB;DIGI;PROMO;vitrine;overig;2016-10-31;37;147;middel
NB;DIGI;PROMO;vitrine;overig;2016-11-30;14;147;klein
NB;DIGI;PROMO;vitrine;overig;2016-12-31;10;147;klein
NB;DIGI;PROMO;vitrine;project;2014-01-31;124;148;groot
NB;DIGI;PROMO;vitrine;project;2014-02-28;78;148;groot
NB;DIGI;PROMO;vitrine;project;2014-03-31;73;148;groot
NB;DIGI;PROMO;vitrine;project;2014-04-30;45;148;middel
NB;DIGI;PROMO;vitrine;project;2014-05-31;77;148;groot
NB;DIGI;PROMO;vitrine;project;2014-06-30;73;148;groot
NB;DIGI;PROMO;vitrine;project;2014-07-31;88;148;groot
NB;DIGI;PROMO;vitrine;project;2014-08-31;83;148;groot
NB;DIGI;PROMO;vitrine;project;2014-09-30;54;148;middel
NB;DIGI;PROMO;vitrine;project;2014-10-31;49;148;middel
NB;DIGI;PROMO;vitrine;project;2014-11-30;32;148;middel
NB;DIGI;PROMO;vitrine;project;2014-12-31;49;148;middel
NB;DIGI;PROMO;vitrine;project;2015-01-31;101;148;groot
NB;DIGI;PROMO;vitrine;project;2015-02-28;36;148;middel
NB;DIGI;PROMO;vitrine;project;2015-03-31;44;148;middel
NB;DIGI;PROMO;vitrine;project;2015-04-30;27;148;klein
NB;DIGI;PROMO;vitrine;project;2015-05-31;29;148;klein
NB;DIGI;PROMO;vitrine;project;2015-06-30;35;148;middel
NB;DIGI;PROMO;vitrine;project;2015-07-31;34;148;middel
NB;DIGI;PROMO;vitrine;project;2015-08-31;44;148;middel
NB;DIGI;PROMO;vitrine;project;2015-09-30;60;148;middel
NB;DIGI;PROMO;vitrine;project;2015-10-31;42;148;middel
NB;DIGI;PROMO;vitrine;project;2015-12-31;22;148;klein
NB;DIGI;PROMO;vitrine;project;2016-01-31;24;148;klein
NB;DIGI;PROMO;vitrine;project;2017-03-31;10;148;klein
NB;DIGI;PROMO;vitrine;project;2017-05-31;8;148;klein
NB;DIGI;PROMO;vitrine;project;2017-06-30;9;148;klein
NB;DIGI;PROMO;vitrine;project;2017-08-31;8;148;klein
NB;DIGI;PROMO;vitrine;project;2017-09-30;12;148;klein
NB;DIGI;PROMO;vitrine;project;2017-11-30;13;148;klein
NB;DIGI;PROMO;vitrine;project;2017-12-31;10;148;klein
NB;DIGI;PROMO;vitrine;project;2018-01-31;20;148;klein
NB;DIGI;PROMO;vitrine;project;2018-02-28;14;148;klein
NB;DIGI;PROMO;vitrine;project;2018-03-31;15;148;klein
NB;DIGI;PROMO;vitrine;project;2018-04-30;12;148;klein
NB;DIGI;PROMO;vitrine;project;2018-05-31;14;148;klein
NB;DIGI;PROMO;vitrine;project;2018-06-30;12;148;klein
NB;DIGI;PROMO;vitrine;project;2018-07-31;12;148;klein
NB;DIGI;PROMO;vitrine;project;2018-08-31;12;148;klein
NB;DIGI;PROMO;vitrine;project;2018-09-30;15;148;klein
NB;DIGI;PROMO;vitrine;project;2018-10-31;11;148;klein
NB;DIGI;PROMO;vitrine;project;2018-11-30;11;148;klein
NB;DIGI;PROMO;vitrine;project;2018-12-31;17;148;klein
NB;DIGI;PROMO;vitrine;project;2019-01-31;10;148;klein
NB;DIGI;PROMO;vitrine;project;2019-02-28;10;148;klein
NB;DIGI;PROMO;vitrine;project;2019-03-31;12;148;klein
NB;DIGI;PROMO;vitrine;project;2019-04-30;19;148;klein
NB;DIGI;PROMO;vitrine;project;2019-05-31;19;148;klein
NB;DIGI;PROMO;vitrine;project;2019-06-30;11;148;klein
NB;DIGI;PROMO;vitrine;project;2019-07-31;30;148;klein
NB;DIGI;PROMO;vitrine;project;2019-08-31;20;148;klein
NB;DIGI;PROMO;vitrine;project;2019-09-30;17;148;klein
NB;DIGI;PROMO;vitrine;project;2019-10-31;15;148;klein
NB;DIGI;PROMO;vitrine;project;2019-11-30;10;148;klein
NB;DIGI;PROMO;vitrine;project;2019-12-31;9;148;klein
NB;DIGI;PROMO;vitrine;project;2020-01-31;14;148;klein
NB;DIGI;PROMO;vitrine;project;2020-02-29;21;148;klein
NB;DIGI;PROMO;vitrine;project;2020-03-31;36;148;middel
NB;DIGI;PROMO;vitrine;project;2020-04-30;70;148;groot
NB;DIGI;PROMO;vitrine;project;2020-05-31;39;148;middel
NB;DIGI;PROMO;vitrine;project;2020-06-30;37;148;middel
NB;DIGI;PROMO;vitrine;project;2020-07-31;44;148;middel
NB;DIGI;PROMO;vitrine;project;2020-08-31;62;148;middel
NB;DIGI;PROMO;vitrine;project;2020-09-30;44;148;middel
NB;DIGI;PROMO;vitrine;project;2020-10-31;46;148;middel
NB;DIGI;PROMO;vitrine;project;2020-11-30;54;148;middel
NB;DIGI;PROMO;vitrine;project;2020-12-31;38;148;middel
NB;DIGI;PROMO;vitrine;project;2021-01-31;57;148;middel
NB;DIGI;PROMO;vitrine;project;2021-02-28;59;148;middel
NB;DIGI;PROMO;vitrine;project;2021-03-31;68;148;groot
NB;DIGI;PROMO;vitrine;project;2021-04-30;32;148;middel
NB;DIGI;PROMO;vitrine;project;2021-05-31;49;148;middel
NB;DIGI;PROMO;vitrine;project;2021-06-30;63;148;middel
NB;DIGI;STUNT;korting;overig;2014-06-30;40;151;klein
NB;DIGI;STUNT;korting;overig;2014-07-31;128;151;middel
NB;DIGI;STUNT;tolpoort;project;2017-11-30;7;152;klein
NB;DIGI;STUNT;tolpoort;tolpoort;2015-05-31;24;153;klein
NB;DIGI;STUNT;tolpoort;tolpoort;2015-06-30;25;153;klein
NB;DIGI;STUNT;tolpoort;tolpoort;2015-07-31;50;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2015-08-31;34;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2015-09-30;52;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2015-10-31;42;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2015-11-30;63;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2015-12-31;23;153;klein
NB;DIGI;STUNT;tolpoort;tolpoort;2016-01-31;112;153;groot
NB;DIGI;STUNT;tolpoort;tolpoort;2016-02-29;33;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2016-03-31;65;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2016-04-30;41;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2016-05-31;53;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2016-06-30;50;153;middel
NB;DIGI;STUNT;tolpoort;tolpoort;2016-07-31;7;153;klein
NB;DIGI;STUNT;tolpoort;tolpoort;2016-09-30;11;153;klein
NB;DIGI;STUNT;tolpoort;tolpoort;2016-10-31;11;153;klein
NB;DIGI;STUNT;tolpoort;tolpoort;2016-11-30;8;153;klein
NB;DIGI;STUNT;tolpoort;tolpoort;2016-12-31;9;153;klein
NB;DIGI;STUNT;vitrine;overig;2016-11-30;13;154;groot
NB;DIGI;STUNT;vitrine;overig;2016-12-31;9;154;middel
NB;DIGI;STUNT;vitrine;overig;2017-01-31;6;154;klein
NB;DIGI;STUNT;vitrine;project;2017-02-28;10;155;klein
NB;DIGI;STUNT;vitrine;project;2017-03-31;16;155;klein
NB;DIGI;STUNT;vitrine;project;2017-04-30;20;155;middel
NB;DIGI;STUNT;vitrine;project;2017-05-31;25;155;middel
NB;DIGI;STUNT;vitrine;project;2017-06-30;22;155;middel
NB;DIGI;STUNT;vitrine;project;2017-07-31;60;155;groot
NB;DIGI;STUNT;vitrine;project;2017-08-31;24;155;middel
NB;DIGI;STUNT;vitrine;project;2017-09-30;28;155;middel
NB;DIGI;STUNT;vitrine;project;2017-10-31;24;155;middel
NB;DIGI;STUNT;vitrine;project;2017-11-30;27;155;middel
NB;DIGI;STUNT;vitrine;project;2017-12-31;27;155;middel
NB;DIGI;STUNT;vitrine;project;2018-01-31;21;155;middel
NB;DIGI;STUNT;vitrine;project;2018-02-28;18;155;middel
NB;DIGI;STUNT;vitrine;project;2018-03-31;24;155;middel
NB;DIGI;STUNT;vitrine;project;2018-04-30;28;155;middel
NB;DIGI;STUNT;vitrine;project;2018-05-31;10;155;klein
NB;DIGI;STUNT;vitrine;project;2018-06-30;6;155;klein
NB;DIGI;STUNT;vitrine;project;2018-07-31;8;155;klein
NB;DIGI;STUNT;vitrine;project;2018-08-31;15;155;klein
NB;DIGI;STUNT;vitrine;project;2018-11-30;6;155;klein
NB;DIGI;STUNT;vitrine;project;2019-02-28;6;155;klein
NB;DIGI;STUNT;vitrine;project;2019-04-30;9;155;klein
NB;DIGI;STUNT;vitrine;project;2019-05-31;6;155;klein
NB;DIGI;STUNT;vitrine;project;2019-06-30;13;155;klein
NB;FULL;BASE;geschenk;geschenkactie;2020-12-31;6;156;middel
NB;FULL;BASE;geschenk;geschenkactie;2021-01-31;11;156;groot
NB;FULL;BASE;geschenk;geschenkactie;2021-03-31;6;156;middel
NB;FULL;BASE;gratis maanden;Gratis maanden;2013-11-30;46;157;middel
NB;FULL;BASE;gratis maanden;Gratis maanden;2013-12-31;51;157;groot
NB;FULL;BASE;gratis maanden;Gratis maanden;2014-01-31;6;157;klein
NB;FULL;BASE;gratis maanden;mailing;2013-11-30;8;158;klein
NB;FULL;BASE;gratis maanden;mailing;2013-12-31;21;158;middel
NB;FULL;BASE;korting;klantendienst;2019-01-31;25;159;klein
NB;FULL;BASE;korting;klantendienst;2019-02-28;51;159;klein
NB;FULL;BASE;korting;klantendienst;2019-03-31;50;159;klein
NB;FULL;BASE;korting;klantendienst;2019-04-30;34;159;klein
NB;FULL;BASE;korting;klantendienst;2019-05-31;34;159;klein
NB;FULL;BASE;korting;klantendienst;2019-06-30;41;159;klein
NB;FULL;BASE;korting;klantendienst;2019-07-31;46;159;klein
NB;FULL;BASE;korting;klantendienst;2019-08-31;47;159;klein
NB;FULL;BASE;korting;klantendienst;2019-09-30;72;159;klein
NB;FULL;BASE;korting;klantendienst;2019-10-31;58;159;klein
NB;FULL;BASE;korting;klantendienst;2019-11-30;31;159;klein
NB;FULL;BASE;korting;klantendienst;2019-12-31;44;159;klein
NB;FULL;BASE;korting;klantendienst;2020-01-31;110;159;middel
NB;FULL;BASE;korting;klantendienst;2020-02-29;118;159;middel
NB;FULL;BASE;korting;klantendienst;2020-03-31;135;159;middel
NB;FULL;BASE;korting;klantendienst;2020-04-30;151;159;groot
NB;FULL;BASE;korting;klantendienst;2020-05-31;130;159;middel
NB;FULL;BASE;korting;klantendienst;2020-06-30;112;159;middel
NB;FULL;BASE;korting;klantendienst;2020-07-31;107;159;middel
NB;FULL;BASE;korting;klantendienst;2020-08-31;122;159;middel
NB;FULL;BASE;korting;klantendienst;2020-09-30;136;159;middel
NB;FULL;BASE;korting;klantendienst;2020-10-31;144;159;middel
NB;FULL;BASE;korting;klantendienst;2020-11-30;132;159;middel
NB;FULL;BASE;korting;klantendienst;2020-12-31;120;159;middel
NB;FULL;BASE;korting;klantendienst;2021-01-31;171;159;groot
NB;FULL;BASE;korting;klantendienst;2021-02-28;192;159;groot
NB;FULL;BASE;korting;klantendienst;2021-03-31;175;159;groot
NB;FULL;BASE;korting;klantendienst;2021-04-30;137;159;middel
NB;FULL;BASE;korting;klantendienst;2021-05-31;121;159;middel
NB;FULL;BASE;korting;klantendienst;2021-06-30;133;159;middel
NB;FULL;BASE;korting;overig;2013-03-31;17;160;middel
NB;FULL;BASE;korting;overig;2013-05-31;13;160;klein
NB;FULL;BASE;korting;overig;2013-06-30;6;160;klein
NB;FULL;BASE;korting;overig;2013-07-31;20;160;middel
NB;FULL;BASE;korting;overig;2013-08-31;19;160;middel
NB;FULL;BASE;korting;overig;2013-09-30;34;160;middel
NB;FULL;BASE;korting;overig;2013-10-31;21;160;middel
NB;FULL;BASE;korting;overig;2013-11-30;121;160;groot
NB;FULL;BASE;korting;overig;2013-12-31;127;160;groot
NB;FULL;BASE;korting;overig;2014-01-31;8;160;klein
NB;FULL;BASE;korting;project;2018-03-31;7;161;klein
NB;FULL;BASE;korting;project;2018-04-30;94;161;middel
NB;FULL;BASE;korting;project;2018-05-31;109;161;middel
NB;FULL;BASE;korting;project;2018-06-30;149;161;middel
NB;FULL;BASE;korting;project;2018-07-31;152;161;middel
NB;FULL;BASE;korting;project;2018-08-31;143;161;middel
NB;FULL;BASE;korting;project;2018-09-30;158;161;middel
NB;FULL;BASE;korting;project;2018-10-31;217;161;groot
NB;FULL;BASE;korting;project;2018-11-30;145;161;middel
NB;FULL;BASE;korting;project;2018-12-31;124;161;middel
NB;FULL;BASE;korting;project;2019-01-31;120;161;middel
NB;FULL;BASE;korting;project;2019-02-28;40;161;klein
NB;FULL;BASE;korting;project;2019-03-31;28;161;klein
NB;FULL;BASE;korting;project;2019-04-30;35;161;klein
NB;FULL;BASE;korting;project;2019-05-31;7;161;klein
NB;FULL;BASE;korting;project;2019-11-30;7;161;klein
NB;FULL;STUDENTS;korting;student;2019-06-30;7;191;klein
NB;FULL;STUDENTS;korting;student;2013-09-30;82;191;klein
NB;FULL;STUDENTS;korting;student;2013-10-31;191;191;middel
NB;FULL;STUDENTS;korting;student;2013-11-30;497;191;groot
NB;FULL;STUDENTS;korting;student;2013-12-31;367;191;groot
NB;FULL;STUDENTS;korting;student;2014-01-31;142;191;middel
NB;FULL;STUDENTS;korting;student;2014-02-28;87;191;klein
NB;FULL;STUDENTS;korting;student;2014-03-31;63;191;klein
NB;FULL;STUDENTS;korting;student;2014-04-30;56;191;klein
NB;FULL;STUDENTS;korting;student;2014-05-31;47;191;klein
NB;FULL;STUDENTS;korting;student;2014-06-30;67;191;klein
NB;FULL;STUDENTS;korting;student;2014-07-31;37;191;klein
NB;FULL;STUDENTS;korting;student;2014-08-31;210;191;middel
NB;FULL;STUDENTS;korting;student;2014-09-30;320;191;groot
NB;FULL;STUDENTS;korting;student;2014-10-31;461;191;groot
NB;FULL;STUDENTS;korting;student;2014-11-30;231;191;middel
NB;FULL;STUDENTS;korting;student;2014-12-31;163;191;middel
NB;FULL;STUDENTS;korting;student;2015-01-31;132;191;middel
NB;FULL;STUDENTS;korting;student;2015-02-28;137;191;middel
NB;FULL;STUDENTS;korting;student;2015-03-31;112;191;middel
NB;FULL;STUDENTS;korting;student;2015-04-30;76;191;klein
NB;FULL;STUDENTS;korting;student;2015-05-31;71;191;klein
NB;FULL;STUDENTS;korting;student;2015-06-30;88;191;klein
NB;FULL;STUDENTS;korting;student;2015-07-31;64;191;klein
NB;FULL;STUDENTS;korting;student;2015-08-31;107;191;middel
NB;FULL;STUDENTS;korting;student;2015-09-30;181;191;middel
NB;FULL;STUDENTS;korting;student;2015-10-31;292;191;groot
NB;FULL;STUDENTS;korting;student;2015-11-30;171;191;middel
NB;FULL;STUDENTS;korting;student;2015-12-31;116;191;middel
NB;FULL;STUDENTS;korting;student;2016-01-31;141;191;middel
NB;FULL;STUDENTS;korting;student;2016-02-29;83;191;klein
NB;FULL;STUDENTS;korting;student;2016-03-31;107;191;middel
NB;FULL;STUDENTS;korting;student;2016-04-30;82;191;klein
NB;FULL;STUDENTS;korting;student;2016-05-31;61;191;klein
NB;FULL;STUDENTS;korting;student;2016-06-30;64;191;klein
NB;FULL;STUDENTS;korting;student;2016-07-31;55;191;klein
NB;FULL;STUDENTS;korting;student;2016-08-31;59;191;klein
NB;FULL;STUDENTS;korting;student;2016-09-30;112;191;middel
NB;FULL;STUDENTS;korting;student;2016-10-31;147;191;middel
NB;FULL;STUDENTS;korting;student;2016-11-30;157;191;middel
NB;FULL;STUDENTS;korting;student;2016-12-31;115;191;middel
NB;FULL;STUDENTS;korting;student;2017-01-31;91;191;klein
NB;FULL;STUDENTS;korting;student;2017-02-28;61;191;klein
NB;FULL;STUDENTS;korting;student;2017-03-31;89;191;klein
NB;FULL;STUDENTS;korting;student;2017-04-30;60;191;klein
NB;FULL;STUDENTS;korting;student;2017-05-31;47;191;klein
NB;FULL;STUDENTS;korting;student;2017-06-30;60;191;klein
NB;FULL;STUDENTS;korting;student;2017-07-31;30;191;klein
NB;FULL;STUDENTS;korting;student;2017-08-31;54;191;klein
NB;FULL;STUDENTS;korting;student;2017-09-30;90;191;klein
NB;FULL;STUDENTS;korting;student;2017-10-31;120;191;middel
NB;FULL;STUDENTS;korting;student;2017-11-30;123;191;middel
NB;FULL;STUDENTS;korting;student;2017-12-31;83;191;klein
NB;FULL;STUDENTS;korting;student;2018-01-31;87;191;klein
NB;FULL;STUDENTS;korting;student;2018-02-28;65;191;klein
NB;FULL;STUDENTS;korting;student;2018-03-31;67;191;klein
NB;FULL;STUDENTS;korting;student;2018-04-30;42;191;klein
NB;FULL;STUDENTS;korting;student;2018-05-31;52;191;klein
NB;FULL;STUDENTS;korting;student;2018-06-30;54;191;klein
NB;FULL;STUDENTS;korting;student;2018-07-31;32;191;klein
NB;FULL;STUDENTS;korting;student;2018-08-31;38;191;klein
NB;FULL;STUDENTS;korting;student;2018-09-30;80;191;klein
NB;FULL;STUDENTS;korting;student;2018-10-31;102;191;middel
NB;FULL;STUDENTS;korting;student;2018-11-30;108;191;middel
NB;FULL;STUDENTS;korting;student;2018-12-31;68;191;klein
NB;FULL;STUDENTS;korting;student;2019-01-31;59;191;klein
NB;FULL;STUDENTS;korting;student;2019-02-28;61;191;klein
NB;FULL;STUDENTS;korting;student;2019-03-31;49;191;klein
NB;FULL;STUDENTS;korting;student;2019-04-30;53;191;klein
NB;FULL;STUDENTS;korting;student;2019-05-31;46;191;klein
NB;FULL;STUDENTS;korting;student;2019-06-30;37;191;klein
NB;FULL;STUDENTS;korting;student;2019-07-31;38;191;klein
NB;FULL;STUDENTS;korting;student;2019-08-31;46;191;klein
NB;FULL;STUDENTS;korting;student;2019-09-30;21;191;klein
NB;FULL;BASE;overig;mailing;2013-11-30;342;162;middel
NB;FULL;BASE;overig;mailing;2013-12-31;173;162;klein
NB;FULL;BASE;overig;overig;2013-11-30;115;163;middel
NB;FULL;BASE;overig;overig;2013-12-31;145;163;groot
NB;FULL;BASE;overig;overig;2014-01-31;6;163;klein
NB;FULL;BASE;vitrine;overig;2018-05-31;7;164;groot
NB;FULL;BASE;vitrine;overig;2018-06-30;7;164;groot
NB;FULL;BASE;vitrine;overig;2018-07-31;6;164;middel
NB;FULL;BASE;vitrine;overig;2018-10-31;6;164;middel
NB;FULL;BASE;vitrine;project;2014-01-31;85;165;groot
NB;FULL;BASE;vitrine;project;2014-02-28;56;165;groot
NB;FULL;BASE;vitrine;project;2014-03-31;49;165;groot
NB;FULL;BASE;vitrine;project;2014-04-30;28;165;klein
NB;FULL;BASE;vitrine;project;2014-05-31;42;165;middel
NB;FULL;BASE;vitrine;project;2014-06-30;58;165;groot
NB;FULL;BASE;vitrine;project;2014-07-31;53;165;groot
NB;FULL;BASE;vitrine;project;2014-08-31;52;165;groot
NB;FULL;BASE;vitrine;project;2014-09-30;54;165;groot
NB;FULL;BASE;vitrine;project;2014-10-31;73;165;groot
NB;FULL;BASE;vitrine;project;2014-11-30;55;165;groot
NB;FULL;BASE;vitrine;project;2014-12-31;34;165;middel
NB;FULL;BASE;vitrine;project;2015-01-31;70;165;groot
NB;FULL;BASE;vitrine;project;2015-02-28;51;165;groot
NB;FULL;BASE;vitrine;project;2015-03-31;77;165;groot
NB;FULL;BASE;vitrine;project;2015-04-30;32;165;middel
